Period,Period Label,Year,Frequency,Frequency Label,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Number of port calls,Number of port calls Footnote
"2020A00,""2020"",2020,A,""Annual"",3371,""ESCWA: Arab countries"",05,""Dry bulk carriers"",12264,"
"2020A00,""2020"",2020,A,""Annual"",3371,""ESCWA: Arab countries"",06,""Roll-on/ roll-off ships"",6719,"
"2020A00,""2020"",2020,A,""Annual"",3371,""ESCWA: Arab countries"",07,""Liquefied petroleum gas carriers"",2972,"
"2020A00,""2020"",2020,A,""Annual"",3371,""ESCWA: Arab countries"",08,""Liquefied natural gas carriers"",1577,"
"2020A00,""2020"",2020,A,""Annual"",340,""Honduras"",00,""All ships"",1912,"
"2020A00,""2020"",2020,A,""Annual"",340,""Honduras"",01,""Passenger ships"",130,"
"2020A00,""2020"",2020,A,""Annual"",340,""Honduras"",02,""Liquid bulk carriers"",219,"
"2020A00,""2020"",2020,A,""Annual"",340,""Honduras"",03,""Container ships"",1130,"
"2020A00,""2020"",2020,A,""Annual"",340,""Honduras"",04,""Dry breakbulk carriers"",125,"
"2020A00,""2020"",2020,A,""Annual"",340,""Honduras"",05,""Dry bulk carriers"",185,"
"2020A00,""2020"",2020,A,""Annual"",340,""Honduras"",06,""Roll-on/ roll-off ships"",64,"
"2020A00,""2020"",2020,A,""Annual"",340,""Honduras"",07,""Liquefied petroleum gas carriers"",59,"
"2020A00,""2020"",2020,A,""Annual"",3401,""EFTA (European Free Trade Association)"",00,""All ships"",589231,"
"2020A00,""2020"",2020,A,""Annual"",3401,""EFTA (European Free Trade Association)"",01,""Passenger ships"",536257,"
"2020A00,""2020"",2020,A,""Annual"",3401,""EFTA (European Free Trade Association)"",02,""Liquid bulk carriers"",6241,"
"2020A00,""2020"",2020,A,""Annual"",3401,""EFTA (European Free Trade Association)"",03,""Container ships"",3968,"
"2020A00,""2020"",2020,A,""Annual"",3401,""EFTA (European Free Trade Association)"",04,""Dry breakbulk carriers"",35001,"
"2020A00,""2020"",2020,A,""Annual"",3401,""EFTA (European Free Trade Association)"",05,""Dry bulk carriers"",2454,"
"2020A00,""2020"",2020,A,""Annual"",3401,""EFTA (European Free Trade Association)"",06,""Roll-on/ roll-off ships"",3750,"
"2020A00,""2020"",2020,A,""Annual"",3401,""EFTA (European Free Trade Association)"",07,""Liquefied petroleum gas carriers"",1050,"
"2020A00,""2020"",2020,A,""Annual"",3401,""EFTA (European Free Trade Association)"",08,""Liquefied natural gas carriers"",510,"
"2020A00,""2020"",2020,A,""Annual"",3402,""EU25 (European Union 2004 … 2007)"",00,""All ships"",1208652,"
"2020A00,""2020"",2020,A,""Annual"",3402,""EU25 (European Union 2004 … 2007)"",01,""Passenger ships"",742400,"
"2020A00,""2020"",2020,A,""Annual"",3402,""EU25 (European Union 2004 … 2007)"",02,""Liquid bulk carriers"",142731,"
"2020A00,""2020"",2020,A,""Annual"",3402,""EU25 (European Union 2004 … 2007)"",03,""Container ships"",78373,"
"2020A00,""2020"",2020,A,""Annual"",3402,""EU25 (European Union 2004 … 2007)"",04,""Dry breakbulk carriers"",137204,"
"2020A00,""2020"",2020,A,""Annual"",3402,""EU25 (European Union 2004 … 2007)"",05,""Dry bulk carriers"",22186,"
"2020A00,""2020"",2020,A,""Annual"",3402,""EU25 (European Union 2004 … 2007)"",06,""Roll-on/ roll-off ships"",73038,"
"2020A00,""2020"",2020,A,""Annual"",3402,""EU25 (European Union 2004 … 2007)"",07,""Liquefied petroleum gas carriers"",11288,"
"2020A00,""2020"",2020,A,""Annual"",3402,""EU25 (European Union 2004 … 2007)"",08,""Liquefied natural gas carriers"",1432,"
"2020A00,""2020"",2020,A,""Annual"",3404,""EU15 (European Union 1995 … 2004)"",00,""All ships"",1121544,"
"2020A00,""2020"",2020,A,""Annual"",3404,""EU15 (European Union 1995 … 2004)"",01,""Passenger ships"",687838,"
"2020A00,""2020"",2020,A,""Annual"",3404,""EU15 (European Union 1995 … 2004)"",02,""Liquid bulk carriers"",135626,"
"2020A00,""2020"",2020,A,""Annual"",3404,""EU15 (European Union 1995 … 2004)"",03,""Container ships"",72332,"
"2020A00,""2020"",2020,A,""Annual"",3404,""EU15 (European Union 1995 … 2004)"",04,""Dry breakbulk carriers"",123199,"
"2020A00,""2020"",2020,A,""Annual"",3404,""EU15 (European Union 1995 … 2004)"",05,""Dry bulk carriers"",20081,"
"2020A00,""2020"",2020,A,""Annual"",3404,""EU15 (European Union 1995 … 2004)"",06,""Roll-on/ roll-off ships"",70350,"
"2020A00,""2020"",2020,A,""Annual"",3404,""EU15 (European Union 1995 … 2004)"",07,""Liquefied petroleum gas carriers"",10797,"
"2020A00,""2020"",2020,A,""Annual"",3404,""EU15 (European Union 1995 … 2004)"",08,""Liquefied natural gas carriers"",1321,"
"2020A00,""2020"",2020,A,""Annual"",3406,""Euro area"",00,""All ships"",868309,"
"2020A00,""2020"",2020,A,""Annual"",3406,""Euro area"",01,""Passenger ships"",501570,"
"2020A00,""2020"",2020,A,""Annual"",3406,""Euro area"",02,""Liquid bulk carriers"",121388,"
"2020A00,""2020"",2020,A,""Annual"",3406,""Euro area"",03,""Container ships"",65216,"
"2020A00,""2020"",2020,A,""Annual"",3406,""Euro area"",04,""Dry breakbulk carriers"",99814,"
"2020A00,""2020"",2020,A,""Annual"",3406,""Euro area"",05,""Dry bulk carriers"",17731,"
"2020A00,""2020"",2020,A,""Annual"",3406,""Euro area"",06,""Roll-on/ roll-off ships"",52920,"
"2020A00,""2020"",2020,A,""Annual"",3406,""Euro area"",07,""Liquefied petroleum gas carriers"",8524,"
"2020A00,""2020"",2020,A,""Annual"",3406,""Euro area"",08,""Liquefied natural gas carriers"",1146,"
"2020A00,""2020"",2020,A,""Annual"",3408,""EU27 (European Union 2007 … 2013)"",00,""All ships"",1217197,"
"2020A00,""2020"",2020,A,""Annual"",3408,""EU27 (European Union 2007 … 2013)"",01,""Passenger ships"",742400,"
"2020A00,""2020"",2020,A,""Annual"",3408,""EU27 (European Union 2007 … 2013)"",02,""Liquid bulk carriers"",144190,"
"2020A00,""2020"",2020,A,""Annual"",3408,""EU27 (European Union 2007 … 2013)"",03,""Container ships"",79274,"
"2020A00,""2020"",2020,A,""Annual"",3408,""EU27 (European Union 2007 … 2013)"",04,""Dry breakbulk carriers"",142061,"
"2020A00,""2020"",2020,A,""Annual"",3408,""EU27 (European Union 2007 … 2013)"",05,""Dry bulk carriers"",23237,"
"2020A00,""2020"",2020,A,""Annual"",3408,""EU27 (European Union 2007 … 2013)"",06,""Roll-on/ roll-off ships"",73163,"
"2020A00,""2020"",2020,A,""Annual"",3408,""EU27 (European Union 2007 … 2013)"",07,""Liquefied petroleum gas carriers"",11440,"
"2020A00,""2020"",2020,A,""Annual"",3408,""EU27 (European Union 2007 … 2013)"",08,""Liquefied natural gas carriers"",1432,"
"2020A00,""2020"",2020,A,""Annual"",3410,""EU28 (European Union 2013 … 2020)"",00,""All ships"",1277395,"
"2020A00,""2020"",2020,A,""Annual"",3410,""EU28 (European Union 2013 … 2020)"",01,""Passenger ships"",800403,"
"2020A00,""2020"",2020,A,""Annual"",3410,""EU28 (European Union 2013 … 2020)"",02,""Liquid bulk carriers"",144805,"
"2020A00,""2020"",2020,A,""Annual"",3410,""EU28 (European Union 2013 … 2020)"",03,""Container ships"",79727,"
"2020A00,""2020"",2020,A,""Annual"",3410,""EU28 (European Union 2013 … 2020)"",04,""Dry breakbulk carriers"",142840,"
"2020A00,""2020"",2020,A,""Annual"",3410,""EU28 (European Union 2013 … 2020)"",05,""Dry bulk carriers"",23585,"
"2020A00,""2020"",2020,A,""Annual"",3410,""EU28 (European Union 2013 … 2020)"",06,""Roll-on/ roll-off ships"",73163,"
"2020A00,""2020"",2020,A,""Annual"",3410,""EU28 (European Union 2013 … 2020)"",07,""Liquefied petroleum gas carriers"",11440,"
"2020A00,""2020"",2020,A,""Annual"",3410,""EU28 (European Union 2013 … 2020)"",08,""Liquefied natural gas carriers"",1432,"
"2020A00,""2020"",2020,A,""Annual"",3411,""CEFTA (Central European Free Trade Agreement)"",00,""All ships"",2704,"
"2020A00,""2020"",2020,A,""Annual"",3411,""CEFTA (Central European Free Trade Agreement)"",01,""Passenger ships"",1095,"
"2020A00,""2020"",2020,A,""Annual"",3411,""CEFTA (Central European Free Trade Agreement)"",02,""Liquid bulk carriers"",181,"
"2020A00,""2020"",2020,A,""Annual"",3411,""CEFTA (Central European Free Trade Agreement)"",03,""Container ships"",273,"
"2020A00,""2020"",2020,A,""Annual"",3411,""CEFTA (Central European Free Trade Agreement)"",04,""Dry breakbulk carriers"",875,"
"2020A00,""2020"",2020,A,""Annual"",3411,""CEFTA (Central European Free Trade Agreement)"",05,""Dry bulk carriers"",101,"
"2020A00,""2020"",2020,A,""Annual"",3411,""CEFTA (Central European Free Trade Agreement)"",06,""Roll-on/ roll-off ships"",12,"
"2020A00,""2020"",2020,A,""Annual"",3411,""CEFTA (Central European Free Trade Agreement)"",07,""Liquefied petroleum gas carriers"",167,"
"2020A00,""2020"",2020,A,""Annual"",3412,""European Union (2020 …)"",00,""All ships"",1119164,"
"2020A00,""2020"",2020,A,""Annual"",3412,""European Union (2020 …)"",01,""Passenger ships"",695112,"
"2020A00,""2020"",2020,A,""Annual"",3412,""European Union (2020 …)"",02,""Liquid bulk carriers"",134093,"
"2020A00,""2020"",2020,A,""Annual"",3412,""European Union (2020 …)"",03,""Container ships"",71893,"
"2020A00,""2020"",2020,A,""Annual"",3412,""European Union (2020 …)"",04,""Dry breakbulk carriers"",127270,"
"2020A00,""2020"",2020,A,""Annual"",3412,""European Union (2020 …)"",05,""Dry bulk carriers"",21898,"
"2020A00,""2020"",2020,A,""Annual"",3412,""European Union (2020 …)"",06,""Roll-on/ roll-off ships"",57873,"
"2020A00,""2020"",2020,A,""Annual"",3412,""European Union (2020 …)"",07,""Liquefied petroleum gas carriers"",9799,"
"2020A00,""2020"",2020,A,""Annual"",3412,""European Union (2020 …)"",08,""Liquefied natural gas carriers"",1226,"
"2020A00,""2020"",2020,A,""Annual"",344,""China, Hong Kong SAR"",00,""All ships"",19376,"
"2020A00,""2020"",2020,A,""Annual"",344,""China, Hong Kong SAR"",01,""Passenger ships"",186,"
"2020A00,""2020"",2020,A,""Annual"",344,""China, Hong Kong SAR"",02,""Liquid bulk carriers"",5722,"
"2020A00,""2020"",2020,A,""Annual"",344,""China, Hong Kong SAR"",03,""Container ships"",11976,"
"2020A00,""2020"",2020,A,""Annual"",344,""China, Hong Kong SAR"",04,""Dry breakbulk carriers"",377,"
"2020A00,""2020"",2020,A,""Annual"",344,""China, Hong Kong SAR"",05,""Dry bulk carriers"",623,"
"2020A00,""2020"",2020,A,""Annual"",344,""China, Hong Kong SAR"",06,""Roll-on/ roll-off ships"",242,"
"2020A00,""2020"",2020,A,""Annual"",344,""China, Hong Kong SAR"",07,""Liquefied petroleum gas carriers"",250,"
"2020A00,""2020"",2020,A,""Annual"",3501,""MSG (Melanesian Spearhead Group)"",00,""All ships"",5163,"
"2020A00,""2020"",2020,A,""Annual"",3501,""MSG (Melanesian Spearhead Group)"",01,""Passenger ships"",1198,"
"2020A00,""2020"",2020,A,""Annual"",3501,""MSG (Melanesian Spearhead Group)"",02,""Liquid bulk carriers"",693,"
"2020A00,""2020"",2020,A,""Annual"",3501,""MSG (Melanesian Spearhead Group)"",03,""Container ships"",1345,"
"2020A00,""2020"",2020,A,""Annual"",3501,""MSG (Melanesian Spearhead Group)"",04,""Dry breakbulk carriers"",1385,"
"2020A00,""2020"",2020,A,""Annual"",3501,""MSG (Melanesian Spearhead Group)"",05,""Dry bulk carriers"",307,"
"2020A00,""2020"",2020,A,""Annual"",3501,""MSG (Melanesian Spearhead Group)"",06,""Roll-on/ roll-off ships"",50,"
"2020A00,""2020"",2020,A,""Annual"",3501,""MSG (Melanesian Spearhead Group)"",07,""Liquefied petroleum gas carriers"",71,"
"2020A00,""2020"",2020,A,""Annual"",3501,""MSG (Melanesian Spearhead Group)"",08,""Liquefied natural gas carriers"",114,"
"2020A00,""2020"",2020,A,""Annual"",352,""Iceland"",00,""All ships"",4532,"
"2020A00,""2020"",2020,A,""Annual"",352,""Iceland"",01,""Passenger ships"",2399,"
"2020A00,""2020"",2020,A,""Annual"",352,""Iceland"",02,""Liquid bulk carriers"",160,"
"2020A00,""2020"",2020,A,""Annual"",352,""Iceland"",03,""Container ships"",809,"
"2020A00,""2020"",2020,A,""Annual"",352,""Iceland"",04,""Dry breakbulk carriers"",1094,"
"2020A00,""2020"",2020,A,""Annual"",352,""Iceland"",05,""Dry bulk carriers"",70,"
"2020A00,""2020"",2020,A,""Annual"",356,""India"",00,""All ships"",38836,"
"2020A00,""2020"",2020,A,""Annual"",356,""India"",01,""Passenger ships"",810,"
"2020A00,""2020"",2020,A,""Annual"",356,""India"",02,""Liquid bulk carriers"",9457,"
"2020A00,""2020"",2020,A,""Annual"",356,""India"",03,""Container ships"",7865,"
"2020A00,""2020"",2020,A,""Annual"",356,""India"",04,""Dry breakbulk carriers"",8229,"
"2020A00,""2020"",2020,A,""Annual"",356,""India"",05,""Dry bulk carriers"",10229,"
"2020A00,""2020"",2020,A,""Annual"",356,""India"",06,""Roll-on/ roll-off ships"",389,"
"2020A00,""2020"",2020,A,""Annual"",356,""India"",07,""Liquefied petroleum gas carriers"",1459,"
"2020A00,""2020"",2020,A,""Annual"",356,""India"",08,""Liquefied natural gas carriers"",398,"
"2020A00,""2020"",2020,A,""Annual"",360,""Indonesia"",00,""All ships"",166578,"
"2020A00,""2020"",2020,A,""Annual"",360,""Indonesia"",01,""Passenger ships"",101713,"
"2020A00,""2020"",2020,A,""Annual"",360,""Indonesia"",02,""Liquid bulk carriers"",17587,"
"2020A00,""2020"",2020,A,""Annual"",360,""Indonesia"",03,""Container ships"",15019,"
"2020A00,""2020"",2020,A,""Annual"",360,""Indonesia"",04,""Dry breakbulk carriers"",15003,"
"2020A00,""2020"",2020,A,""Annual"",360,""Indonesia"",05,""Dry bulk carriers"",9505,"
"2020A00,""2020"",2020,A,""Annual"",360,""Indonesia"",06,""Roll-on/ roll-off ships"",4217,"
"2020A00,""2020"",2020,A,""Annual"",360,""Indonesia"",07,""Liquefied petroleum gas carriers"",3230,"
"2020A00,""2020"",2020,A,""Annual"",360,""Indonesia"",08,""Liquefied natural gas carriers"",304,"
"2020A00,""2020"",2020,A,""Annual"",3601,""Northern America and Europe"",00,""All ships"",2301285,"
"2020A00,""2020"",2020,A,""Annual"",3601,""Northern America and Europe"",01,""Passenger ships"",1592382,"
"2020A00,""2020"",2020,A,""Annual"",3601,""Northern America and Europe"",02,""Liquid bulk carriers"",200997,"
"2020A00,""2020"",2020,A,""Annual"",3601,""Northern America and Europe"",03,""Container ships"",111357,"
"2020A00,""2020"",2020,A,""Annual"",3601,""Northern America and Europe"",04,""Dry breakbulk carriers"",224826,"
"2020A00,""2020"",2020,A,""Annual"",3601,""Northern America and Europe"",05,""Dry bulk carriers"",62556,"
"2020A00,""2020"",2020,A,""Annual"",3601,""Northern America and Europe"",06,""Roll-on/ roll-off ships"",90356,"
"2020A00,""2020"",2020,A,""Annual"",3601,""Northern America and Europe"",07,""Liquefied petroleum gas carriers"",15466,"
"2020A00,""2020"",2020,A,""Annual"",3601,""Northern America and Europe"",08,""Liquefied natural gas carriers"",3345,"
"2020A00,""2020"",2020,A,""Annual"",3602,""Central and Southern Asia"",00,""All ships"",57437,"
"2020A00,""2020"",2020,A,""Annual"",3602,""Central and Southern Asia"",01,""Passenger ships"",1881,"
"2020A00,""2020"",2020,A,""Annual"",3602,""Central and Southern Asia"",02,""Liquid bulk carriers"",13040,"
"2020A00,""2020"",2020,A,""Annual"",3602,""Central and Southern Asia"",03,""Container ships"",14531,"
"2020A00,""2020"",2020,A,""Annual"",3602,""Central and Southern Asia"",04,""Dry breakbulk carriers"",12463,"
"2020A00,""2020"",2020,A,""Annual"",3602,""Central and Southern Asia"",05,""Dry bulk carriers"",12018,"
"2020A00,""2020"",2020,A,""Annual"",3602,""Central and Southern Asia"",06,""Roll-on/ roll-off ships"",984,"
"2020A00,""2020"",2020,A,""Annual"",3602,""Central and Southern Asia"",07,""Liquefied petroleum gas carriers"",2006,"
"2020A00,""2020"",2020,A,""Annual"",3602,""Central and Southern Asia"",08,""Liquefied natural gas carriers"",514,"
"2020A00,""2020"",2020,A,""Annual"",3603,""Eastern and South-Eastern Asia"",00,""All ships"",992741,"
"2020A00,""2020"",2020,A,""Annual"",3603,""Eastern and South-Eastern Asia"",01,""Passenger ships"",244895,"
"2020A00,""2020"",2020,A,""Annual"",3603,""Eastern and South-Eastern Asia"",02,""Liquid bulk carriers"",196103,"
"2020A00,""2020"",2020,A,""Annual"",3603,""Eastern and South-Eastern Asia"",03,""Container ships"",232854,"
"2020A00,""2020"",2020,A,""Annual"",3603,""Eastern and South-Eastern Asia"",04,""Dry breakbulk carriers"",110971,"
"2020A00,""2020"",2020,A,""Annual"",3603,""Eastern and South-Eastern Asia"",05,""Dry bulk carriers"",125415,"
"2020A00,""2020"",2020,A,""Annual"",3603,""Eastern and South-Eastern Asia"",06,""Roll-on/ roll-off ships"",50828,"
"2020A00,""2020"",2020,A,""Annual"",3603,""Eastern and South-Eastern Asia"",07,""Liquefied petroleum gas carriers"",26945,"
"2020A00,""2020"",2020,A,""Annual"",3603,""Eastern and South-Eastern Asia"",08,""Liquefied natural gas carriers"",4730,"
"2020A00,""2020"",2020,A,""Annual"",3604,""Western Asia and Northern Africa"",00,""All ships"",283937,"
"2020A00,""2020"",2020,A,""Annual"",3604,""Western Asia and Northern Africa"",01,""Passenger ships"",135295,"
"2020A00,""2020"",2020,A,""Annual"",3604,""Western Asia and Northern Africa"",02,""Liquid bulk carriers"",35498,"
"2020A00,""2020"",2020,A,""Annual"",3604,""Western Asia and Northern Africa"",03,""Container ships"",42103,"
"2020A00,""2020"",2020,A,""Annual"",3604,""Western Asia and Northern Africa"",04,""Dry breakbulk carriers"",36862,"
"2020A00,""2020"",2020,A,""Annual"",3604,""Western Asia and Northern Africa"",05,""Dry bulk carriers"",16881,"
"2020A00,""2020"",2020,A,""Annual"",3604,""Western Asia and Northern Africa"",06,""Roll-on/ roll-off ships"",11878,"
"2020A00,""2020"",2020,A,""Annual"",3604,""Western Asia and Northern Africa"",07,""Liquefied petroleum gas carriers"",3702,"
"2020A00,""2020"",2020,A,""Annual"",3604,""Western Asia and Northern Africa"",08,""Liquefied natural gas carriers"",1718,"
"2020A00,""2020"",2020,A,""Annual"",364,""Iran (Islamic Republic of)"",00,""All ships"",3890,"
"2020A00,""2020"",2020,A,""Annual"",364,""Iran (Islamic Republic of)"",01,""Passenger ships"",655,"
"2020A00,""2020"",2020,A,""Annual"",364,""Iran (Islamic Republic of)"",02,""Liquid bulk carriers"",435,"
"2020A00,""2020"",2020,A,""Annual"",364,""Iran (Islamic Republic of)"",03,""Container ships"",598,"
"2020A00,""2020"",2020,A,""Annual"",364,""Iran (Islamic Republic of)"",04,""Dry breakbulk carriers"",1794,"
"2020A00,""2020"",2020,A,""Annual"",364,""Iran (Islamic Republic of)"",05,""Dry bulk carriers"",408,"
"2020A00,""2020"",2020,A,""Annual"",368,""Iraq"",00,""All ships"",2294,"
"2020A00,""2020"",2020,A,""Annual"",368,""Iraq"",02,""Liquid bulk carriers"",1287,"
"2020A00,""2020"",2020,A,""Annual"",368,""Iraq"",03,""Container ships"",437,"
"2020A00,""2020"",2020,A,""Annual"",368,""Iraq"",04,""Dry breakbulk carriers"",369,"
"2020A00,""2020"",2020,A,""Annual"",368,""Iraq"",05,""Dry bulk carriers"",101,"
"2020A00,""2020"",2020,A,""Annual"",368,""Iraq"",06,""Roll-on/ roll-off ships"",88,"
"2020A00,""2020"",2020,A,""Annual"",368,""Iraq"",07,""Liquefied petroleum gas carriers"",12,"
"2020A00,""2020"",2020,A,""Annual"",372,""Ireland"",00,""All ships"",12248,"
"2020A00,""2020"",2020,A,""Annual"",372,""Ireland"",01,""Passenger ships"",5200,"
"2020A00,""2020"",2020,A,""Annual"",372,""Ireland"",02,""Liquid bulk carriers"",903,"
"2020A00,""2020"",2020,A,""Annual"",372,""Ireland"",03,""Container ships"",1369,"
"2020A00,""2020"",2020,A,""Annual"",372,""Ireland"",04,""Dry breakbulk carriers"",2286,"
"2020A00,""2020"",2020,A,""Annual"",372,""Ireland"",05,""Dry bulk carriers"",283,"
"2020A00,""2020"",2020,A,""Annual"",372,""Ireland"",06,""Roll-on/ roll-off ships"",2097,"
"2020A00,""2020"",2020,A,""Annual"",372,""Ireland"",07,""Liquefied petroleum gas carriers"",110,"
"2020A00,""2020"",2020,A,""Annual"",376,""Israel"",00,""All ships"",5638,"
"2020A00,""2020"",2020,A,""Annual"",376,""Israel"",01,""Passenger ships"",21,"
"2020A00,""2020"",2020,A,""Annual"",376,""Israel"",02,""Liquid bulk carriers"",495,"
"2020A00,""2020"",2020,A,""Annual"",376,""Israel"",03,""Container ships"",2218,"
"2020A00,""2020"",2020,A,""Annual"",376,""Israel"",04,""Dry breakbulk carriers"",1755,"
"2020A00,""2020"",2020,A,""Annual"",376,""Israel"",05,""Dry bulk carriers"",786,"
"2020A00,""2020"",2020,A,""Annual"",376,""Israel"",06,""Roll-on/ roll-off ships"",363,"
"2020A00,""2020"",2020,A,""Annual"",380,""Italy"",00,""All ships"",200074,"
"2020A00,""2020"",2020,A,""Annual"",380,""Italy"",01,""Passenger ships"",164891,"
"2020A00,""2020"",2020,A,""Annual"",380,""Italy"",02,""Liquid bulk carriers"",9359,"
"2020A00,""2020"",2020,A,""Annual"",380,""Italy"",03,""Container ships"",7929,"
"2020A00,""2020"",2020,A,""Annual"",380,""Italy"",04,""Dry breakbulk carriers"",6351,"
"2020A00,""2020"",2020,A,""Annual"",380,""Italy"",05,""Dry bulk carriers"",1811,"
"2020A00,""2020"",2020,A,""Annual"",380,""Italy"",06,""Roll-on/ roll-off ships"",8825,"
"2020A00,""2020"",2020,A,""Annual"",380,""Italy"",07,""Liquefied petroleum gas carriers"",908,"
"2020A00,""2020"",2020,A,""Annual"",384,""Côte d'Ivoire"",00,""All ships"",2006,"
"2020A00,""2020"",2020,A,""Annual"",384,""Côte d'Ivoire"",02,""Liquid bulk carriers"",164,"
"2020A00,""2020"",2020,A,""Annual"",384,""Côte d'Ivoire"",03,""Container ships"",673,"
"2020A00,""2020"",2020,A,""Annual"",384,""Côte d'Ivoire"",04,""Dry breakbulk carriers"",521,"
"2020A00,""2020"",2020,A,""Annual"",384,""Côte d'Ivoire"",05,""Dry bulk carriers"",430,"
"2020A00,""2020"",2020,A,""Annual"",384,""Côte d'Ivoire"",06,""Roll-on/ roll-off ships"",166,"
"2020A00,""2020"",2020,A,""Annual"",384,""Côte d'Ivoire"",07,""Liquefied petroleum gas carriers"",52,"
"2020A00,""2020"",2020,A,""Annual"",388,""Jamaica"",00,""All ships"",3455,"
"2020A00,""2020"",2020,A,""Annual"",388,""Jamaica"",01,""Passenger ships"",167,"
"2020A00,""2020"",2020,A,""Annual"",388,""Jamaica"",02,""Liquid bulk carriers"",809,"
"2020A00,""2020"",2020,A,""Annual"",388,""Jamaica"",03,""Container ships"",1468,"
"2020A00,""2020"",2020,A,""Annual"",388,""Jamaica"",04,""Dry breakbulk carriers"",468,"
"2020A00,""2020"",2020,A,""Annual"",388,""Jamaica"",05,""Dry bulk carriers"",161,"
"2020A00,""2020"",2020,A,""Annual"",388,""Jamaica"",06,""Roll-on/ roll-off ships"",308,"
"2020A00,""2020"",2020,A,""Annual"",388,""Jamaica"",07,""Liquefied petroleum gas carriers"",74,"
"2020A00,""2020"",2020,A,""Annual"",3901,""APEC (Asia-Pacific Economic Cooperation)"",00,""All ships"",1524493,"
"2020A00,""2020"",2020,A,""Annual"",3901,""APEC (Asia-Pacific Economic Cooperation)"",01,""Passenger ships"",551941,"
"2020A00,""2020"",2020,A,""Annual"",3901,""APEC (Asia-Pacific Economic Cooperation)"",02,""Liquid bulk carriers"",255369,"
"2020A00,""2020"",2020,A,""Annual"",3901,""APEC (Asia-Pacific Economic Cooperation)"",03,""Container ships"",271929,"
"2020A00,""2020"",2020,A,""Annual"",3901,""APEC (Asia-Pacific Economic Cooperation)"",04,""Dry breakbulk carriers"",155601,"
"2020A00,""2020"",2020,A,""Annual"",3901,""APEC (Asia-Pacific Economic Cooperation)"",05,""Dry bulk carriers"",181612,"
"2020A00,""2020"",2020,A,""Annual"",3901,""APEC (Asia-Pacific Economic Cooperation)"",06,""Roll-on/ roll-off ships"",69715,"
"2020A00,""2020"",2020,A,""Annual"",3901,""APEC (Asia-Pacific Economic Cooperation)"",07,""Liquefied petroleum gas carriers"",30791,"
"2020A00,""2020"",2020,A,""Annual"",3901,""APEC (Asia-Pacific Economic Cooperation)"",08,""Liquefied natural gas carriers"",7535,"
"2020A00,""2020"",2020,A,""Annual"",3903,""CIS (Commonwealth of Independent States)"",00,""All ships"",71083,"
"2020A00,""2020"",2020,A,""Annual"",3903,""CIS (Commonwealth of Independent States)"",01,""Passenger ships"",1860,"
"2020A00,""2020"",2020,A,""Annual"",3903,""CIS (Commonwealth of Independent States)"",02,""Liquid bulk carriers"",24141,"
"2020A00,""2020"",2020,A,""Annual"",3903,""CIS (Commonwealth of Independent States)"",03,""Container ships"",4184,"
"2020A00,""2020"",2020,A,""Annual"",3903,""CIS (Commonwealth of Independent States)"",04,""Dry breakbulk carriers"",30483,"
"2020A00,""2020"",2020,A,""Annual"",3903,""CIS (Commonwealth of Independent States)"",05,""Dry bulk carriers"",6524,"
"2020A00,""2020"",2020,A,""Annual"",3903,""CIS (Commonwealth of Independent States)"",06,""Roll-on/ roll-off ships"",3059,"
"2020A00,""2020"",2020,A,""Annual"",3903,""CIS (Commonwealth of Independent States)"",07,""Liquefied petroleum gas carriers"",288,"
"2020A00,""2020"",2020,A,""Annual"",3903,""CIS (Commonwealth of Independent States)"",08,""Liquefied natural gas carriers"",544,"
"2020A00,""2020"",2020,A,""Annual"",3905,""OECD (Organisation for Economic Cooperation and Development)"",00,""All ships"",2733376,"
"2020A00,""2020"",2020,A,""Annual"",3905,""OECD (Organisation for Economic Cooperation and Development)"",01,""Passenger ships"",1773842,"
"2020A00,""2020"",2020,A,""Annual"",3905,""OECD (Organisation for Economic Cooperation and Development)"",02,""Liquid bulk carriers"",247888,"
"2020A00,""2020"",2020,A,""Annual"",3905,""OECD (Organisation for Economic Cooperation and Development)"",03,""Container ships"",187360,"
"2020A00,""2020"",2020,A,""Annual"",3905,""OECD (Organisation for Economic Cooperation and Development)"",04,""Dry breakbulk carriers"",244307,"
"2020A00,""2020"",2020,A,""Annual"",3905,""OECD (Organisation for Economic Cooperation and Development)"",05,""Dry bulk carriers"",114238,"
"2020A00,""2020"",2020,A,""Annual"",3905,""OECD (Organisation for Economic Cooperation and Development)"",06,""Roll-on/ roll-off ships"",133599,"
"2020A00,""2020"",2020,A,""Annual"",3905,""OECD (Organisation for Economic Cooperation and Development)"",07,""Liquefied petroleum gas carriers"",25505,"
"2020A00,""2020"",2020,A,""Annual"",3905,""OECD (Organisation for Economic Cooperation and Development)"",08,""Liquefied natural gas carriers"",6637,"
"2020A00,""2020"",2020,A,""Annual"",3906,""OPEC (Organization of the Petroleum Exporting Countries)"",00,""All ships"",72093,"
"2020A00,""2020"",2020,A,""Annual"",3906,""OPEC (Organization of the Petroleum Exporting Countries)"",01,""Passenger ships"",6007,"
"2020A00,""2020"",2020,A,""Annual"",3906,""OPEC (Organization of the Petroleum Exporting Countries)"",02,""Liquid bulk carriers"",23913,"
"2020A00,""2020"",2020,A,""Annual"",3906,""OPEC (Organization of the Petroleum Exporting Countries)"",03,""Container ships"",18612,"
